id,x,y,color
0,1.4691318989447872,0.23886521753564266,blue
0,-1.5308681010552128,0.23886521753564266,yellow
1,1.4691318989447872,-0.7116612030033729,blue
1,-1.5308681010552128,-0.7116612030033729,yellow
2,1.4691318989447872,-1.7122153298865468,blue
2,-1.5308681010552128,-1.7122153298865468,yellow
3,1.4691318989447872,-2.7127694567697214,blue
3,-1.5308681010552128,-2.7127694567697214,yellow
4,1.4691318989447872,-3.7133235836528953,blue
4,-1.5308681010552128,-3.7133235836528953,yellow
5,1.4691318989447872,-4.713877710536069,blue
5,-1.5308681010552128,-4.713877710536069,yellow
6,1.4691318989447872,-5.7144318374192435,blue
6,-1.5308681010552128,-5.7144318374192435,yellow
7,1.4691318989447872,-6.714985964302418,blue
7,-1.5308681010552128,-6.714985964302418,yellow
8,1.4691318989447872,-7.715540091185592,blue
8,-1.5308681010552128,-7.715540091185592,yellow
9,1.4691318989447872,-8.716094218068765,blue
9,-1.5308681010552128,-8.716094218068765,yellow
10,1.4691318989447872,-9.71664834495194,blue
10,-1.5308681010552128,-9.71664834495194,yellow
11,1.4691318989447872,-10.717202471835114,blue
11,-1.5308681010552128,-10.717202471835114,yellow
12,1.4691318989447872,-11.717756598718289,blue
12,-1.5308681010552128,-11.717756598718289,yellow
13,1.4691318989447872,-12.718310725601462,blue
13,-1.5308681010552128,-12.718310725601462,yellow
14,1.4691318989447872,-13.718864852484636,blue
14,-1.5308681010552128,-13.718864852484636,yellow
15,1.4691318989447872,-14.719418979367807,blue
15,-1.5308681010552128,-14.719418979367807,yellow
16,1.4691318989447872,-15.719973106250986,blue
16,-1.5308681010552128,-15.719973106250986,yellow
17,1.4691318989447872,-16.72052723313416,blue
17,-1.5308681010552128,-16.72052723313416,yellow
18,1.4691318989447872,-17.721081360017333,blue
18,-1.5308681010552128,-17.721081360017333,yellow
19,1.4691318989447872,-18.721635486900507,blue
19,-1.5308681010552128,-18.721635486900507,yellow
20,1.4691318989447872,-19.72218961378368,blue
20,-1.5308681010552128,-19.72218961378368,yellow
21,1.4691318989447872,-20.722743740666857,blue
21,-1.5308681010552128,-20.722743740666857,yellow
22,1.4691318989447872,-21.723297867550034,blue
22,-1.5308681010552128,-21.723297867550034,yellow
23,1.4691318989447872,-22.723851994433204,blue
23,-1.5308681010552128,-22.723851994433204,yellow
24,1.4691318989447872,-23.724406121316377,blue
24,-1.5308681010552128,-23.724406121316377,yellow
25,1.4691318989447872,-24.72496024819955,blue
