id,x,y,color
0,22.22542541467487,0.9217500622750757,blue
0,19.995764072790134,-1.0853897685550458,yellow
1,22.888409921333924,0.20237020433146014,blue
1,20.68786759898675,-1.836652475179218,yellow
2,23.562363025844352,-0.5149285942184445,blue
2,21.383196626170918,-2.5767806263813573,yellow
3,24.240713462484496,-1.217466343311547,blue
3,22.093820508952202,-3.312902013064588,yellow
4,24.925442727511825,-1.901961210032378,blue
4,22.82328323750819,-4.04227087888585,yellow
5,25.61904761904282,-2.5657268444428922,blue
5,23.57444970044202,-4.761089992364731,yellow
6,26.3243882004374,-3.2068812211595406,blue
6,24.349057866347717,-5.464771845442555,yellow
7,27.048916769745492,-3.828566578597507,blue
7,25.142439836969384,-6.144888167840377,yellow
8,27.79066521449719,-4.42614303833896,blue
8,25.958195156328173,-6.80144375317783,yellow
9,28.54977759393343,-4.998234515349953,blue
9,26.796324935361593,-7.432449742922763,yellow
10,29.333801043858493,-5.550277793626526,blue
10,27.64747148427339,-8.031465536718432,yellow
11,30.15561686235801,-6.105586525760805,blue
11,28.4826088388645,-8.595776107565039,yellow
12,30.97192411428236,-6.644079831460372,blue
12,29.335536013454877,-9.158485125654254,yellow
13,31.789029077985433,-7.1681430289972425,blue
13,30.201807090993306,-9.713870108636527,yellow
14,32.624408567194635,-7.682819423463191,blue
14,31.068990863144645,-10.248102208250838,yellow
15,33.492201421709396,-8.193797443532397,blue
15,32.01057223216512,-10.80239379879519,yellow
16,34.343975026644614,-8.667692880612432,blue
16,32.90623829062295,-11.30073543209043,yellow
17,35.1793138432413,-9.100869011790142,blue
17,33.84595241956471,-11.788274324326967,yellow
18,36.044265004557026,-9.515322818936506,blue
18,34.784306382172154,-12.23791428110596,yellow
19,36.8959127353303,-9.878532850467078,blue
19,35.77159884077031,-12.659884727971857,yellow
20,37.73939962683537,-10.194149010786282,blue
20,36.80117087126943,-13.043662443326857,yellow
21,38.63957486803062,-10.470407762909723,blue
21,37.812369769133426,-13.354108809197026,yellow
22,39.48169528790812,-10.657829945238477,blue
22,38.92065802864543,-13.60490259343007,yellow
23,40.37581168334761,-10.790980998739302,blue
23,40.003784616404445,-13.767824269968353,yellow
24,41.29645925651578,-10.879704196154536,blue
24,41.07334103663609,-13.871395734391344,yellow
25,42.2183257417197,-10.923351366752591,blue
25,42.148680915706755,-13.922542857506329,yellow
26,43.13609760422563,-10.920657077543392,blue
26,43.23031284547064,-13.919177293969678,yellow
27,44.04394593511341,-10.86870647077536,blue
27,44.31850151244984,-13.856116592428135,yellow
28,44.93470741248539,-10.762864754480095,blue
28,45.41283132134148,-13.724519279872982,yellow
29,45.79884028887552,-10.596622042532115,blue
29,46.51129700700195,-13.510795239992504,yellow
30,46.670197663968544,-10.345102985648044,blue
30,47.655629827795586,-13.17863848930688,yellow
31,47.43302303531671,-10.025865976931582,blue
31,48.7364697366482,-12.727907186237625,yellow
32,48.048716458206414,-9.658398339188917,blue
32,49.83424415478467,-12.069184693213671,yellow
33,48.5811747847551,-9.179194747120892,blue
33,50.78626531923698,-11.213297924134881,yellow
34,49.08653807798104,-8.546826124024651,blue
34,51.53023838993368,-10.287035532504717,yellow
35,49.523453416850586,-7.8331031930573785,blue
35,52.14107129714449,-9.298735013387983,yellow
36,49.90287588533464,-7.0636912279892705,blue
36,52.64716135734314,-8.275671940757885,yellow
37,50.2499589378302,-6.223749138822402,blue
37,53.062636404184175,-7.267226723758746,yellow
38,50.56640957574904,-5.337038989685471,blue
38,53.41752701391189,-6.270382095838684,yellow
39,50.856669636823106,-4.422670924798379,blue
39,53.73195401573117,-5.278673109612947,yellow
40,51.12970384508823,-3.485979429338157,blue
40,54.01842165999993,-4.295491248777386,yellow
41,51.39493759411882,-2.5303708807081184,blue
41,54.28800964805651,-3.3241807387502114,yellow
42,51.63864093382187,-1.6113892756707635,blue
42,54.55614097253267,-2.3100977442915904,yellow
43,51.84660369967047,-0.6933478122880075,blue
