id,x,y,color
0,9.592546790290408,-9.519687341082198,blue
0,11.334060709709595,-11.962458158917803,yellow
1,10.114829745154948,-9.040445904516544,blue
1,12.293471943540235,-11.102851822713765,yellow
2,10.766576297665846,-8.327318941712885,blue
2,12.991139636944869,-10.34010754202236,yellow
3,11.518203686502263,-7.538013856148639,blue
3,13.617749705317545,-9.68088728098663,yellow
4,12.589999198672185,-6.697400855606808,blue
4,14.100104196831662,-9.26597927194123,yellow
5,14.487383438304025,-6.292965871168843,blue
5,14.138276094357195,-9.157089176575301,yellow
6,16.01738419905573,-6.902290457857272,blue
6,14.419629348266398,-9.441420119134765,yellow
7,16.99788746945571,-7.662921385516449,blue
7,15.0121478976839,-9.911662889802683,yellow
8,17.807227693747933,-8.466039678278689,blue
8,15.619646198418913,-10.518961303985344,yellow
9,18.524135784559725,-9.280659984524352,blue
9,16.223314304083054,-11.20581465752523,yellow
10,19.184272065949553,-10.0965166213946,blue
10,16.82106257055752,-11.944553655896055,yellow
11,19.806101518357558,-10.90316784320453,blue
11,17.42017666589804,-12.721783415120717,yellow
12,20.499085984434217,-12.038926127300071,blue
12,17.7704329491523,-13.285703017143154,yellow
13,20.91116927422057,-13.139074288193582,blue
13,18.05553036937218,-14.058490649325071,yellow
14,21.200765500890615,-14.022854960914147,blue
14,18.391007598610937,-15.074168677450233,yellow
15,21.47257190519778,-14.577180498596578,blue
15,19.016753868614227,-16.30024688477876,yellow
16,21.78384514366798,-14.842416961858884,blue
16,20.170282644153847,-17.371530652494737,yellow
17,22.42467546950589,-15.140449339821405,blue
17,21.331470790676835,-17.9341750833736,yellow
18,23.25796755001788,-15.420958892369436,blue
18,22.392088561620298,-18.293284357467634,yellow
19,24.123710504532134,-15.639268532771494,blue
19,23.464560338816675,-18.56595967791088,yellow
20,24.99526332289365,-15.79972225766174,blue
20,24.55943991863547,-18.767896437237596,yellow
21,25.866860125973325,-15.899924124483867,blue
21,25.674407569802334,-18.893744762669,yellow
22,26.729024019865225,-15.92392464169451,blue
22,26.810261411595544,-18.9228245210144,yellow
23,27.380204333720236,-15.887490173355625,blue
23,28.148446434192582,-18.751201797185892,yellow
24,27.517265691832634,-16.06472377263712,blue
24,29.826147130041637,-17.62351185236874,yellow
25,27.408970344873488,-15.613307670488823,blue
25,30.37405087536134,-16.069703822665694,yellow
26,27.426297719372535,-14.91557320402451,blue
26,30.422850546705057,-14.771798543512132,yellow
27,27.325338828970416,-14.129289363497817,blue
27,30.273794456677194,-13.575566137107375,yellow
28,27.132234957475898,-13.43011620321404,blue
28,29.931201460293526,-12.350400260891773,yellow
29,26.856593519517887,-12.952176024084757,blue
29,29.21721495551943,-11.100834230711637,yellow
30,26.343905511160003,-12.42083005352717,blue
30,28.34906367852456,-10.189386412327332,yellow
31,25.67290244986107,-11.875754743383435,blue
31,27.469169194188325,-9.47295933319472,yellow
32,24.89800502715062,-11.317128857658652,blue
32,26.62201207604505,-8.861971083632238,yellow
33,24.05741955320055,-10.721343236442475,blue
33,25.830822885176236,-8.301624115937468,yellow
34,23.38693409529323,-10.277670180994116,blue
34,24.831867144009298,-7.6485698624957745,yellow
35,22.57115964528753,-9.877919894307059,blue
35,23.853403868425858,-7.165752909730266,yellow
36,21.517949427932272,-9.31918575264802,blue
36,23.137822163956223,-6.794109056964049,yellow
37,20.33961939743587,-8.186498520011101,blue
37,22.868119071034332,-6.5719740077746085,yellow
38,19.762406810673124,-6.932040385483081,blue
38,22.617676964999344,-6.011479498950365,yellow
39,19.489549473636092,-5.6521811336689,blue
39,22.473208264197805,-5.33948284217399,yellow
40,19.635714794138412,-4.025549442981151,blue
40,22.300374170315877,-4.926504880520462,yellow
41,20.961701917377884,-2.4904835890312347,blue
41,22.462503076856176,-5.065687332589532,yellow
42,22.14566712999585,-1.9610862818339265,blue
42,23.112205249761075,-4.801122208198362,yellow
43,23.325138589259133,-1.6593108104988692,blue
43,23.86873457383492,-4.60965035122178,yellow
44,24.69213368080503,-1.5618531992395852,blue
44,24.495543040783673,-4.492601193522349,yellow
45,26.576376328676826,-2.3974227062911306,blue
45,24.52413554415003,-4.346476028659929,yellow
46,27.350906789938474,-3.568589669228748,blue
46,24.699643260086784,-4.972442117058776,yellow
47,27.74253675761482,-4.2233095474609605,blue
47,25.343929636210955,-6.025165223465747,yellow
48,28.361017930402873,-5.092635210456477,blue
48,25.884246217999006,-6.785444084675893,yellow
49,28.90904580048833,-5.881088295544266,blue
49,26.47793078937098,-7.638836799375196,yellow
50,29.43783055834366,-6.552429297272919,blue
50,27.187708767863636,-8.53660467460401,yellow
51,29.97927962977919,-7.0728829613417386,blue
51,28.086072459566022,-9.400062930887161,yellow
52,30.696025627170652,-7.622555116397129,blue
52,28.956399226195234,-10.06667049522631,yellow
53,31.420784730600943,-8.095318997879293,blue
53,29.906587000950296,-10.685146257663394,yellow
54,32.080264076044685,-8.410212595240804,blue
54,31.050520420392747,-11.227947146905414,yellow
55,32.368565015529185,-8.479624316897727,blue
55,32.721548120237514,-11.458785763981531,yellow
56,32.7753831747892,-8.323030301645662,blue
56,34.19298812940427,-10.966966040776022,yellow
57,33.29295132229285,-7.950182063485512,blue
57,35.299335865592084,-10.180523083242344,yellow
58,33.66249196739959,-7.527910505578937,blue
58,36.22476379671966,-9.088283240752414,yellow
59,33.73927464732658,-7.227278197348444,blue
59,36.72742965865113,-7.493604366351669,yellow
60,33.71250853428058,-6.618833217621836,blue
60,36.66900212792324,-6.109769733614307,yellow
61,33.55518304141563,-6.081095689788461,blue
61,36.240114723929,-4.742760208589531,yellow
62,33.25063287438429,-5.710424947810002,blue
62,35.32367878206227,-3.541904561772653,yellow
63,32.6076332121816,-5.1756914170526915,blue
63,34.43295273183705,-2.794891414707931,yellow
64,31.87906958418624,-4.624649893307614,blue
64,33.56438092454259,-2.14277042684147,yellow
65,31.167232163895886,-4.217867591255737,blue
65,32.544154407030064,-1.552518620414893,yellow
66,30.255008706426604,-3.7497739514957775,blue
66,31.676868622891714,-1.1081240167107334,yellow
67,29.195224994948497,-3.0778502661477676,blue
67,31.045829085688226,-0.7166504653394197,yellow
68,28.174848648203827,-1.9298736917362262,blue
68,30.744507996371404,-0.38169707572143985,yellow
69,27.646822878868914,-0.8122790658136034,blue
69,30.42843889698784,0.31138117097695694,yellow
70,27.33907171971431,-0.1264920123188633,blue
70,29.89828293997566,1.4388954573155324,yellow
71,26.904675291514064,0.38307687302081117,blue
71,29.061458494361286,2.4683313457209826,yellow
72,26.535192003515846,0.6818635543351719,blue
72,27.850738117767342,3.378034621103336,yellow
73,26.185774811649825,0.7437281139710252,blue
73,26.26450403903438,3.7426948875041077,yellow
74,25.447800150122568,0.6822594144456158,blue
74,25.010683890641765,3.6502434736510407,yellow
75,24.56649478128373,0.5156957325597256,blue
75,23.927114781000768,3.446769463334535,yellow
76,23.66843468843622,0.29167804833597066,blue
76,22.884777676849012,3.187516733102475,yellow
77,22.758752049004165,0.02727434014614527,blue
77,21.874131491950912,2.8938832199968285,yellow
78,22.04787253723557,-0.22924736642187238,blue
78,20.71187473423813,2.4568482890576573,yellow
79,21.52536456650397,-0.566065585821314,blue
79,19.563196437415417,1.703272695085504,yellow
80,20.923168242463138,-1.1632856630900827,blue
80,18.742312326392405,0.8967792566003785,yellow
81,20.19070322465424,-1.9253143781321045,blue
81,18.089846300270718,0.2162738603651615,yellow
82,19.199364327521725,-2.7474142166493074,blue
82,17.549452879467072,-0.24186193948999923,yellow
83,18.069126192416817,-3.3252370127159177,blue
83,16.895817533219564,-0.5641961238023303,yellow
84,16.653407931948703,-3.711159279330268,blue
84,16.405839321331907,-0.843310442603711,yellow
85,14.60549843869985,-3.043341909102825,blue
85,16.51192185288496,-0.8989055267258284,yellow
86,13.705128421225021,-1.9845155785528956,blue
86,16.212353475216304,-0.33714721396700154,yellow
87,13.105130906826194,-0.9028629357373963,blue
